id,account_id,cnumber,cvv,created_at,expired_at,cstatus
1832,189,6338384676237782,999,2022-09-27,2027-08-29,blocked
1833,426,1992746546675793,618,2022-10-12,2022-12-12,expired
1834,131,8826872517153482,759,2022-06-13,2026-03-29,blocked
1835,423,3322192435867189,352,2022-10-29,2023-05-23,blocked
1836,531,1845874336564587,293,2022-11-23,2024-12-17,blocked
1837,574,6252465827547844,938,2022-12-23,2025-01-27,blocked
1838,673,7744132332236294,231,2022-08-17,2026-11-04,blocked
1839,730,7317913725644976,211,2022-12-19,2027-07-22,active
1840,315,4566211791889641,621,2022-12-24,2027-11-15,active
1841,169,6446856519285775,912,2022-12-26,2025-06-28,active
1842,735,1345565566923139,229,2022-12-25,2025-09-28,active
1843,496,3751368398897653,326,2022-10-18,2025-04-18,blocked
1844,183,2431721285753492,798,2022-12-21,2027-01-08,blocked
1845,679,2488927925638669,273,2022-11-30,2022-12-21,expired
1846,645,3345953256833584,226,2022-12-12,2022-12-19,expired
1847,894,9481223399392319,245,2022-12-24,2024-04-06,active
1848,919,4752885212654152,444,2022-11-24,2022-12-04,expired
1849,905,7137417159963372,517,2022-12-24,2023-01-09,active
1850,236,7798654159428283,192,2022-11-03,2024-11-08,blocked
1851,575,1699266418821346,518,2022-11-13,2022-12-24,expired
1852,225,4432611769333267,732,2022-11-23,2027-03-23,blocked
1853,981,3549689523724341,836,2022-12-30,2022-12-31,expired
1854,279,2683614471338946,575,2022-12-24,2024-07-09,blocked
1855,219,4812749994133926,597,2022-06-27,2025-12-06,blocked
1856,929,7517781511753441,226,2022-12-28,2025-11-08,active
1857,976,7149882717696258,436,2022-11-21,2027-05-13,blocked
1858,643,6347878189714284,282,2022-12-21,2025-08-17,blocked
1859,78,8337175221841234,944,2022-12-29,2025-01-30,active
1860,528,8894527685377648,712,2022-12-04,2027-02-05,blocked
1861,4,6985479219192961,154,2022-09-20,2026-07-06,blocked
1862,349,8284914631277815,676,2022-12-29,2022-12-31,expired
1863,328,8657848959343364,652,2022-12-29,2025-12-03,blocked
1864,73,8775756865442556,499,2022-12-27,2024-01-10,blocked
1865,278,8219544217915617,718,2022-11-17,2024-07-02,blocked
1866,655,3261355352937272,689,2022-10-08,2022-12-19,expired
1867,406,3396957213669699,197,2022-12-22,2026-07-25,active
1868,106,6252782582426169,484,2022-12-25,2022-12-31,expired
1869,523,1814335445862229,134,2022-12-25,2026-11-19,blocked
1870,893,4471528257241558,273,2022-12-31,2023-07-20,blocked
1871,866,7897785661893814,387,2022-12-13,2025-03-28,blocked
1872,808,5712674547283643,936,2022-11-28,2027-09-02,active
1873,603,7764143348589413,716,2022-12-17,2022-12-24,expired
1874,388,2846128993517281,997,2022-12-19,2022-12-21,expired
1875,940,4246638366332292,457,2022-12-18,2026-03-07,active
1876,568,2318844547526366,997,2022-11-16,2023-05-02,blocked
1877,603,7936263226769865,849,2022-12-15,2026-08-07,blocked
1878,633,4739684879623257,161,2022-12-23,2022-12-26,expired
1879,419,3663453544583733,416,2022-12-11,2023-09-12,active
1880,715,7116762219118242,665,2022-12-30,2022-12-31,expired
1881,118,7896525752939227,138,2022-10-14,2023-11-04,active
1882,390,6729952162956187,933,2022-07-28,2023-04-03,blocked
1883,93,9314969915156547,769,2022-12-29,2023-10-13,blocked
1884,762,4453495337328229,582,2022-12-03,2022-12-25,expired
1885,724,7431631888327778,919,2022-10-27,2022-11-14,expired
1886,995,8112689263287868,466,2022-11-07,2022-11-23,expired
1887,423,4893166438286482,782,2022-12-17,2022-12-24,expired
1888,602,1921859569473781,615,2022-12-28,2025-05-05,blocked
1889,294,7368762412859616,566,2022-12-12,2026-01-06,blocked
1890,626,5179978641152578,338,2022-09-03,2022-10-30,expired
1891,917,4869314979398863,993,2022-12-26,2024-06-17,active
1892,589,3678719212838949,898,2022-12-30,2024-07-05,active
1893,871,9291733742298795,941,2022-11-13,2024-01-17,active
1894,22,4211951213954148,252,2022-12-29,2023-05-13,active
1895,438,3824798515183153,626,2022-11-17,2023-12-16,blocked
1896,294,4237344359127235,689,2022-12-11,2022-12-13,expired
1897,893,5289362587275939,836,2022-12-31,2023-09-17,active
1898,422,4748791343191835,986,2022-12-23,2022-12-26,expired
1899,241,9158281776929189,935,2022-11-10,2024-08-18,active
1900,618,7397451729631231,373,2022-06-08,2025-02-03,active
1901,347,3491464118239785,344,2022-12-15,2025-03-11,active
1902,791,9199554417192254,226,2022-12-01,2022-12-13,expired
1903,160,4476455875952245,866,2022-12-13,2022-12-16,expired
1904,268,3364154274742883,694,2022-12-31,2023-01-01,expired
1905,989,5547852737937878,354,2022-08-25,2027-01-06,blocked
1906,51,3693936513642933,736,2022-11-29,2025-05-26,blocked
1907,293,2246383822271976,817,2022-11-25,2024-01-28,active
1908,42,4835362377348279,953,2022-09-11,2022-12-17,expired
1909,623,3253139724943932,539,2022-12-26,2022-12-31,expired
1910,609,3982542686551668,273,2022-12-30,2025-05-14,active
1911,426,5396648939142953,891,2022-11-04,2027-07-02,active
1912,615,8863615116173132,743,2022-08-30,2025-11-05,active
1913,566,7158919846767876,533,2022-08-28,2027-02-23,blocked
1914,564,2569762919318695,362,2022-12-24,2027-08-30,blocked
1915,46,5977947626362773,583,2022-10-23,2022-12-28,expired
1916,283,6531142128159261,876,2022-09-17,2025-12-17,active
1917,319,3314299719855282,931,2022-11-25,2024-01-28,blocked
1918,248,3898758221417478,994,2022-12-28,2023-12-04,blocked
1919,92,2746998632983817,629,2022-12-10,2023-12-03,blocked
1920,485,4685771537346758,657,2022-08-08,2024-12-13,blocked
1921,805,3577621359219518,672,2022-11-03,2027-11-03,active
1922,35,3154373793262323,363,2022-12-30,2022-12-31,expired
1923,619,3919545811882859,418,2022-10-18,2022-11-14,expired
1924,194,4498334755537577,639,2022-12-28,2022-12-29,expired
1925,227,3866737263968463,933,2022-10-23,2023-09-07,blocked
1926,303,8631135392821228,831,2022-12-31,2026-10-06,active
1927,197,1144252847824336,945,2022-10-31,2022-12-18,expired
1928,783,7476651591513362,247,2022-12-24,2022-12-26,expired
1929,582,8658769837313225,859,2022-12-26,2027-05-02,blocked
1930,954,6517942897697991,236,2022-12-02,2026-10-13,active
1931,497,6241847895178173,877,2022-11-30,2022-12-02,expired
1932,255,3443776123471941,566,2022-12-01,2022-12-10,expired
1933,766,5189492614441689,845,2022-12-03,2023-09-12,active
1934,908,5676789461461587,728,2022-10-17,2022-10-23,expired
1935,346,6587619544779474,194,2022-12-09,2023-06-07,blocked
1936,307,4692335341755663,838,2022-12-09,2025-07-14,active
1937,756,2612414577491925,254,2022-12-30,2027-10-24,blocked
1938,142,4129428947568642,456,2022-12-07,2026-08-11,blocked
1939,688,9594276193815764,391,2022-09-16,2023-01-14,blocked
1940,69,3588888483148853,658,2022-11-30,2026-07-24,active
1941,865,1467722337187176,614,2022-12-16,2023-03-08,active
1942,873,4186994585726865,965,2022-09-03,2022-09-22,expired
1943,227,5657951695489965,572,2022-08-18,2026-11-19,active
1944,972,5544687887336352,672,2022-08-25,2024-07-10,active
1945,15,1616781279782339,412,2022-12-15,2022-12-19,expired
1946,460,6322624487368219,726,2022-12-04,2022-12-17,expired
1947,370,2557168836197363,939,2022-12-29,2023-10-27,active
1948,831,5412781818348129,359,2022-08-03,2022-09-22,expired
1949,202,9769488336867138,816,2022-12-07,2025-08-06,blocked
1950,174,5478276749331326,283,2022-12-12,2024-06-08,active
1951,659,5953831991818655,872,2022-12-26,2025-02-22,active
1952,816,4715613937441636,843,2022-12-20,2027-03-22,active
1953,590,6392129484216619,951,2022-12-17,2022-12-28,expired
1954,909,8637775815683941,563,2022-12-26,2026-02-24,active
1955,261,9528758583533243,823,2022-12-07,2026-10-15,active
1956,672,7298585591561567,172,2022-12-08,2027-03-24,blocked
1957,262,5141859513153152,298,2022-11-27,2022-12-05,expired
1958,883,1371991544829897,354,2022-10-10,2026-03-07,active
1959,756,7148421873881639,951,2022-11-01,2024-03-27,active
1960,50,5258117785368692,666,2022-04-15,2024-10-22,active
1961,700,8595396854616323,199,2022-12-28,2024-11-23,active
1962,74,5912224852123771,859,2022-12-23,2022-12-31,expired
1963,238,7841845778664554,791,2022-09-27,2023-12-17,active
1964,985,3239837892666681,975,2022-09-14,2023-07-28,active
1965,73,5477866844487974,631,2022-11-11,2024-06-21,active
1966,723,8555438945797622,221,2022-11-13,2027-05-25,active
1967,275,5991421913141787,511,2022-10-13,2022-12-20,expired
1968,32,5499179522517149,316,2022-12-21,2025-03-05,blocked
1969,295,9947593753287664,224,2022-10-25,2025-08-20,blocked
1970,462,6933346715219724,232,2022-12-30,2026-07-24,active
1971,941,9349984437491935,518,2022-12-30,2022-12-31,expired
1972,722,4972677164227474,271,2022-12-10,2024-04-24,active
1973,90,2785579128564637,189,2022-12-30,2025-02-16,blocked
1974,841,8616778386467976,717,2022-12-29,2024-06-24,blocked
1975,868,4796865233742652,495,2022-12-05,2023-09-21,blocked
1976,61,5599566439336435,997,2022-12-07,2022-12-13,expired
1977,369,7517955722815673,947,2022-11-01,2024-08-25,active
1978,177,8647463272667655,897,2022-12-30,2023-05-25,active
1979,579,1267124321654958,671,2022-08-29,2024-05-15,blocked
1980,73,3464271439115297,286,2022-09-17,2022-10-07,expired
1981,88,5879767128523185,869,2022-12-02,2024-10-10,blocked
1982,742,9239383369411389,496,2022-12-19,2025-09-20,blocked
1983,38,6739866136772985,254,2022-12-20,2025-05-09,blocked
1984,44,4575913571325994,225,2022-07-18,2023-10-22,blocked
1985,305,4852149168874615,251,2022-12-22,2022-12-23,expired
1986,608,8194873148799139,834,2022-12-17,2024-01-05,blocked
1987,966,3746161554646839,412,2022-07-02,2026-03-18,active
1988,754,4391965949999542,628,2022-08-29,2025-06-17,active
1989,292,5538534755387474,157,2022-12-29,2026-01-05,active
1990,255,2987449575695358,575,2022-11-16,2022-12-26,expired
1991,113,5162439874473587,925,2022-08-26,2022-11-03,expired
1992,822,8965776549465775,327,2022-12-21,2022-12-29,expired
1993,501,6255314366144963,531,2022-12-06,2027-11-01,blocked
1994,8,7235859749626717,712,2022-11-06,2027-06-22,active
1995,766,7679771169756476,445,2022-09-12,2025-06-10,blocked
1996,284,7755385667676597,435,2022-10-18,2022-10-25,expired
1997,864,3588893914614865,396,2022-12-30,2026-04-14,blocked
1998,656,1671438794587314,135,2022-10-28,2023-03-21,active
1999,887,6883743826919654,399,2022-10-10,2026-05-13,active
